reporter,date,document_id,title,year,abstract,authors,document_type,pubtitle,document_url
nina,1921-04-01,530532385,NINE YAR OLD BOY SENTENCED TO CHELTENHAM: FRANK ONLEY WHO ESCAPED FROM MANY HOMES IS SAFELY HOUSED AT LAST FOUND THRU AFRO SISTER OF ST. ELIZABETH'S RECOGNIZES NAME OF RUNAWAY HELD AT STATION HOUSE,1921,"Nine-year-old Frank Onley is an elusive chap, but he is safe now in the Colored House of Reformation at Cheltenham. Judge Williams, of the Juvenile Court, having...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/nine-yar-old-boy-sentenced-cheltenham/docview/530532385/sem-2?accountid=14696
nina,1921-04-08,530427923,MRS. HOOKER IS FRIEND OF BOYS: INTERVENES TO SAVE YOUNGSTERS FROM JAIL WHILE ENROUTE TO CHELTENHAM,1921,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/mrs-hooker-is-friend-boys/docview/530427923/sem-2?accountid=14696
nina,1921-08-19,530537695,Jury Frees Boy Tried For Cellmate's Death,1921,None available.,NA,obituary,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/jury-frees-boy-tried-cellmates-death/docview/530537695/sem-2?accountid=14696
nina,1922-01-13,530545663,"GRAND JURY SCORES CHELTENHAM MGRS.: BODY CONDEMNS ""SHORTSIGHTED"" POLICY OF THOSE RUNNING REFORMATORY WONT ACCEPT EXCUSES LACK OF FUNDS NOT RESPONSIBLE FOR ABSENCE OF CLASS-ROOMS",1922,The Grand Jury Committee that visited Cheltenham found much food for thoughtful consideration.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/grand-jury-scores-cheltenham-mgrs/docview/530545663/sem-2?accountid=14696
nina,1922-09-15,530472205,ANOTHER COMPLAINT ABOUT CHELTENHAM: JESSE ISAND SAYS HOUSE OF REFORMATION IS RUN BY A LOT OF EX-BARTENDERS AND SONS OF SLAVE-DIVERS,1922,"My nephew tells me the boys learn how to chew, smoke and gamble while working in the farms where they are hired out to work. One boy killed another boy at For-...",James,letter_to_editor,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/another-complaint-about-cheltenham/docview/530472205/sem-2?accountid=14696
nina,1923-02-09,530462536,JUDGE SCORES PROCEDURE IN JUVENILE COURT: COMMITTING YOUTHFUL OFFENDERS FOR LONG TERMS ON TECHNICAL CHARGES TERMED OUTRAGEOUS BOY FOUND NOT GUILTY RICHARD JENKINS FREED FROM CHELTENHAM BY CRIMINAL COURT JUDGE,1923,"In remderomg a decision of not guilty in the case of Richard Jenkins, age 16. charged in the Juvenile Court of being a minor without proper care, committed to Chel-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/judge-scores-procedure-juvenile-court/docview/530462536/sem-2?accountid=14696
nina,1923-02-23,530575706,Other 2 -- No Title,1923,None available.,NA,other,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/other-2-no-title/docview/530575706/sem-2?accountid=14696
nina,1923-03-02,530449709,"CHELTENHAM NOT AN IDEAL SPOT: E.B. TAYLOR, MEMBERS OF BOARD OF MANAGERS, ANSWERS EDITORIAL IN LAST WEEK'S AFRO POOR CONDITIONS ADMITTED BOYS HAVE TO WORK OUT BECAUSE STATE DOES NOT PROVIDE SUFFICIENT FUNDS",1923,"The of Correction at is not an ideal institution any more thant the Colored High School, declared E. B. Taylor, member of the Board of Managers in...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-not-ideal-spot/docview/530449709/sem-2?accountid=14696
nina,1923-03-16,530448087,EX-INMATE TAKES ISSUE WITH RECTOR ON CHELTENHAM: DR. GEORGE F. BRAGG CALLED IT A GOD-SEND; HARRY MACK SAYS IT IS GODFORSAKEN BURIED DEAD BODY SHEET AND PINE BOX ONLY FOR LAD INTERRED IN UNMARKED GRAVE,1923,"Taking issue with Rev. Dr. Geo. F. Bragg. member of the Board of Marnagers of Ctlelterham, who terms the institution a God-send in last week's AFRO-AMRICAN.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/ex-inmate-takes-issue-with-rector-on-cheltenham/docview/530448087/sem-2?accountid=14696
nina,1923-05-18,530470700,Took Boys to Omaha,1923,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/took-boys-omaha/docview/530470700/sem-2?accountid=14696
nina,1923-07-13,530484301,"COLORED TEACHERS FOR CHELTENHAM: REV. GEO. F. BRAGG, MEMBER OF BOARD, SAYS THIS CHANGE SHOULD BE MADE EFFORT BEGUN IN 1903 TWO COLORED TEACHERS SENT THERE DID REMARKABLE WORK",1923,The first and most important change which should be made at the House of Reformation for Boys at is to gave the school colored teachers.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/colored-teachers-cheltenham/docview/530484301/sem-2?accountid=14696
nina,1923-08-10,530565776,The FORUM,1923,"Mr. Editor, When you were a small boy, in 1885, we had an important election in this city and State. By the most solid vote of nmegroes, and thousands of reputable Demoerators.","Bragg, George, Jr",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/forum/docview/530565776/sem-2?accountid=14696
tiasia,1923-09-21,530560214,CHELTENHAM BROOM FACTORY IS UNDER FIRE: LABOR LEADERSSAY BOYS ARE KEPT BUSY AT EMPLOYMENT THAT IS OF NO USE TO THEM AFTERWARDS EXPLOITATION CHARGED GOV. RITCHIE AND MAYOR JACKSON TO ABOLISH BROOM FACTORY ALTOGETHER,1923,"Charging that the broom factory at the House of Reformation for colored boys at Cheltenham is unfair competition, exploits boys sent there and keeps them from getting...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-broom-factory-is-under-fire/docview/530560214/sem-2?accountid=14696
tiasia,1923-09-21,530561781,Only A Few Exceptions,1923,"Young man don't swear. There is no occasion for it outside of a printing office where it is useful when the paper is behind time. It also comes in handy in proof-reading and is ""indispensable"" when the ink works bad and the press begins to ""buck"".",NA,editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/only-few-exceptions/docview/530561781/sem-2?accountid=14696
tiasia,1923-09-21,530566526,Only A Few Exceptions,1923,"Young man don't swear. There is no occasion for it outside of a printing office where it is useful when the paper is behind time. It also comes in handy in proof-reading and is ""indispensable"" when the ink works bad and the press begins to ""buck"".",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/only-few-exceptions/docview/530566526/sem-2?accountid=14696
tiasia,1923-09-21,530570439,CHELTENHAM BROOM FACTORY IS UNDER FIRE: LABOR LEADERS SAY BOYS ARE KEPT BUSY AT EMPLOYMENT THAT IS OF NO USE TO THEM AFTERWARDS EXPLOITATION CHARGED GOV. RITCHIE AND MAYOR JACKSON URGED TO ABOLISH BROOM FACTORY ALTOGETHER,1923,Charging than the broom factory at the House of Reformation for colored boys at Cheltenham is unfair competition explicts boys sent there and Keeps them from getting...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-broom-factory-is-under-fire/docview/530570439/sem-2?accountid=14696
tiasia,1923-09-28,530465412,"State Officials Probe The ""Brutal Floggings"" of Children: GUARDS BREAK BOY'S LEG AT CHELTENHAM Prisoners' Aid Society Investigate Use of Broomsticks in Subduing Youth INSTITUTION UNDER FIRE Federation of Labor Claims Boys Are Being ExPloited",1923,"Charges that Early Crowdy, 763 W. Franklin street, had his leg broken by inhuman treatment of guards at Cheltenham may come out in habeas corpus proceedings to be institued...",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/state-officials-probe-brutal-floggings-children/docview/530465412/sem-2?accountid=14696
tiasia,1923-09-28,530473164,"State Officials Probe The ""Brutal Floggings"" of Children: GUARDS BREAK BOY'S AT CHELTENHAM Prisoners' Aid Society Investigate Use of Broomsticks in Subduing Youth INSTITUTION UNDER FIRE Federation of Labor Claims Boys Are Being ExPloited",1923,"Charges that Early Crowdy, 763 W. Franklin street, had his leg broken by inhuman treatment of guards at Cheltenham may come out in habeas corpus proceedings to be institued...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/state-officials-probe-brutal-floggings-children/docview/530473164/sem-2?accountid=14696
tiasia,1923-10-12,530581071,NO SCHOOL AT THE HOUSE OF REF0RMATION: BOYS RECENTLY RELEASED FROM CLHELICNLLAM SAY INLSLITUTIONI IS WITHOULT COMIPETENLT TEACHERS,1923,No school work is being done at The House of Reformation for Colored Boys at Cheltenham. and none been done since last April.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/no-school-at-house-ref0rmation/docview/530581071/sem-2?accountid=14696
tiasia,1923-12-21,530473618,LATEST NEWS: SUES COP FOR THIRD DEGREE,1923,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/latest-news/docview/530473618/sem-2?accountid=14696
tiasia,1924-01-18,530570088,Grand Jury Report Hits Celtenliam Reformatory: GRAND JURY URGES CURB ON FLOGGINGS AT CHELTENHAM Body In Report Recommends That Whippings Be Permitted Only in Superintendent's Presence POOR SCHOOLING THERE Boys Said To Be Sent To School Rooms Only When Weather Is Inclement Outside,1924,"Recommendations that would stop indiscriminate flogging of inmites of the House of Reformation at Cheltenbamn, Prince George's County and would increase the length of the...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/grand-jury-report-hits-celtenliam-reformatory/docview/530570088/sem-2?accountid=14696
tiasia,1924-01-18,530574889,Grand Jury Report on House of Reformation at Cheltenham,1924,"The Committee on the Maryland House of Reformation for Colored Boys at Cheltenham, visited that Institutation on Novemebr 16th and was cordially received by the Superinten-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/grand-jury-report-on-house-reformation-at/docview/530574889/sem-2?accountid=14696
tiasia,1924-02-08,530607092,ASKS SENATE TO MAKE PROBE AT CHELTENHAM: CITIZEN'S COMMITTEE'S PETITION INTRODUCED AT ANNAPOLIS BY SENATOR FROM 4TH DISTRICT TUESDAY CRUELTY IS ALLEGED ATENTION CALLED TO LACK OF SCHOOLING CITED IN REPORT OF SEPT. CRAND JURY,1924,A petitiop urging a probe of conditions at the House of Reformation at Cheltenham was introduced in the Sen-...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/asks-senate-make-probe-at-cheltenham/docview/530607092/sem-2?accountid=14696
tiasia,1924-02-08,530613562,ASKS SENATE TO MAKE PROBE AT CHELTENHAM: CITIZEN'S COMMITTCE'S PETITION INTRODUCED AT ANNAPOLIS BY SENATOR FROM 4TH DISTRICT TUESAAY CRUELTY IS ALLEGED ATENTION CALLED TO LACK OF SCHOOLING CITED IN REPORT OF SEPT. GRAND JURY,1924,A Petition urging a probe of conditions at the House of Reformation at Cheltenham was introduced in the Sen-...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/asks-senate-make-probe-at-cheltenham/docview/530613562/sem-2?accountid=14696
tiasia,1924-06-06,530595895,CONSUMPTION AT CHELTENHAM,1924,None available.,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/consumption-at-cheltenham/docview/530595895/sem-2?accountid=14696
tiasia,1924-08-15,530615412,COLORED CITY BAND CONCERT TONIGHT,1924,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/colored-city-band-concert-tonight/docview/530615412/sem-2?accountid=14696
tiasia,1924-08-29,530583188,Youth Is Paroled,1924,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/youth-is-paroled/docview/530583188/sem-2?accountid=14696
tiasia,1924-08-29,530583852,Youth Is Paroled,1924,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/youth-is-paroled/docview/530583852/sem-2?accountid=14696
tiasia,1924-09-26,530565899,JURY RECOMMENDS STATE CONTROL AT CHELTENHAM: CHANGES URGED AT BOYS' HOME RETIRING GRAND JURY RECOMMEND THAT STATE TAKE OVER HOUSE OF REFORMATION SUPPLEMENTAL REPORT GRAND JUROR EVANS SETS FORTH CONDITIONS AND URGES SWEEPING CHANGES,1924,That conditions at the Nfaryland Pousfe of Reformanllon at Cheltenham are still unspeakably bad and that a few changes have bean made since the last Investigation by the...,NA,articl e,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/jury-recommends-state-control-at-cheltenham/docview/530565899/sem-2?accountid=14696
tiasia,1924-09-26,530574522,JURY RECOMMENDS STATE CONTROL AT CHELTENHAM: CHANGES URGED AT BOYS' HOME RETIRING GRAND JURY RECOMMEND THAT STATE TAKE OVER HOUSE OF REFORMATION SUPPLEMENTAL REPORT GRAND JUROR EVANS SETS FORTH CONDITIONS AND URGES SWEEPING CHANGES,1924,That conditions at the Maryland House of Reformation at Cheltenham are still unspeakably bad and that a few changes have been made since the last investigation by the...,NA,artic le,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/jury-recommends-state-control-at-cheltenham/docview/530574522/sem-2?accountid=14696
tiasia,1924-10-03,530602926,Anniversary,1924,None available.,NA,editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/anniversary/docview/530602926/sem-2?accountid=14696
tiasia,1924-10-31,530568258,PROFESSOR FUDGE: THE KICK ON JAZZ MUSIC,1924,In the White Press there has always been for sometime a subdued kick on jazz music Some have said...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/professor-fudge/docview/530568258/sem-2?accountid=14696
tiasia,1924-10-31,530572752,PROFESSOR FUDGE: THE KICK ON JAZZ MUSIC,1924,In the White Press there has always been for sometime a subdued kick on jazz music.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/professor-fudge/docview/530572752/sem-2?accountid=14696
tiasia,1924-12-06,530577853,"CHETENHAM LAD SAYS HE WAS BEATEN UP: GEORGE WASHINGTON DECLARES GUARD AND SUPERINTENDENT ARE CRUEL STRAP AND CANE USED LASHING TOOK PLACE IN DINING ROOM, AVERS CRIPPLED YOUTH",1924,None available.,"Washington, George",letter_to_editor,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/chetenham-lad-says-he-was-beaten-up/docview/530577853/sem-2?accountid=14696
tiasia,1925-01-03,530635880,"GRAND JURY PROBES COMPLAINTS AT CHELTENHAM, MD.: CHELTENHAM MAY BE PLACED UNDER STATE CONTROL GRAND JURY PROBE MAY RESULT IN DRASTIC CHANGES AT BOYS REFORMATORY. INMATES TESTIFY WITNESS BEFORE BODY SAY BREAD AND TEA FORM MAIN ARTICLES OF DIET.",1925,That the House of Reformation for boys at Cheltenham may undergo drastic changes in control and management as a result of an investigation nade...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/grand-jury-probes-complaints-at-cheltenham-md/docview/530635880/sem-2?accountid=14696
tiasia,1925-01-03,530636954,Carol--A Dance or Dance Music,1925,None available.,NA,editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/carol-dance-music/docview/530636954/sem-2?accountid=14696
tiasia,1925-01-10,530635912,"BOYS CLUBBED IN CHELTENHAM SAY INMATES: FORMER INMATES WRITES AFROAMERICAN-OF BARBARITIES PRACTICED AT REFORM SCHOOL PRISON METHOD USED SOLITARY CELLS, BREAD AND WATER DIET, MADE SKELETONS OF BOYS, IS CHARGE",1925,"That the worst form of crulety and, shameful clubbinig of boys with clubs were practiced at the House of Reformation at Cheltenham, is the charge made by William M.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/boys-clubbed-cheltenham-say-inmates/docview/530635912/sem-2?accountid=14696
tiasia,1925-01-17,530583961,"CHELTENHAM A REAL HEll: ASK MAYOR TO CUT CHELTENH'M APPROPRIATION Citizens Committee. Urges Immediate Action On Grand Jury Report REFORMATORY ""REAL HELL"" Better To Send Boys To Jail: Or House Of Correction, Says Andrews",1925,Mayor Jackson was asked this week by a group of citizens to put into effect immediately th e September Grand Jury's report calling...,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-real-hell/docview/530583961/sem-2?accountid=14696
tiasia,1925-01-17,530606926,Article 2 -- No Title: Incomplete Source,1925,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/article-2-no-title/docview/530606926/sem-2?accountid=14696
